id,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiPerWord,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linkPerWord,utmLinkRatio,authorUseNickname,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyRatio,authorReplyLinkRatio,authorReplyUTMLinkRatio,firstCommentTimeDiff,first30MinCommentRatio
259114715,1,238,565,239,3410,0.03167155425219941,0.011730205278592375,1,0,15,0,4.398826979472141,0.0,4.398826979472141,0.0002932551319648094,0.0,1,0,1,1,24,1169.4506828703704,0.020522455843193788,3,2,103.21932515687904,0.4583333333333333,0.20833333333333334,0.625,2.0,0.7212510566942105,313.25,24,81,0.7037037037037037,0.49382716049382713,0.075,0.0,24.847916666666666,0.012345679012345678
259114266,1,66,250,181,1772,0.05417607223476298,0.01072234762979684,1,0,4,0,2.257336343115124,0.0,2.257336343115124,0.0,0,1,0,0,0,5,66.40827546296296,0.07529182116449608,1,1,23.562298734742882,0.0,0.4,0.6,1.584962500721156,0.9709505944546686,92.4,11,24,0.5416666666666666,0.4166666666666667,0.0,0,379.39574999999996,0.0
259112882,1,503,1288,288,1033,0.017424975798644726,0.000968054211035818,1,0,11,0,10.648596321393997,0.0,10.648596321393997,0.0,0,1,0,0,0,20,2702.670775462963,0.007400087417815081,1,1,216.64496912121277,0.25,0.2,0.35,2.807354922057604,0.8427162189454547,981.7,6,17,0.6470588235294118,0.4117647058823529,0.0,0,423.57405,0.0
259112475,1,99,249,104,3553,0.03602589361103293,0.003940332113706727,1,1,4,3,1.125809175344779,0.8443568815085843,1.9701660568533634,0.0008443568815085843,0.0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,99.0,11,28,0.6071428571428571,0.2857142857142857,0.0,0,257.6866,0.0
259111806,0,6,22,3,73,0.0410958904109589,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,6.0,15,33,0.5454545454545454,0.09090909090909091,0.0,0,8.1988,0.09090909090909091
259111666,1,82,194,152,10342,0.039740862502417325,0.0,1,1,1,15,0.09669309611293753,1.4503964416940631,1.5470895378070004,0.0016437826339199381,0.0,1,0,0,0,22,1769.3414120370371,0.012434005020360355,2,2,165.6805677566043,0.3181818181818182,0.3181818181818182,0.3181818181818182,3.0,0.8774249030861639,7.7272727272727275,8,17,0.5294117647058824,0.11764705882352941,0.0,0,3390.0914166666666,0.0
259110950,0,0,0,1,117,0.042735042735042736,0.008547008547008548,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,5,308.9008680555556,0.016186422626370715,1,1,82.54080390121932,0.2,0.2,1.0,1.0,0,1.4,4,20,0.8,0.35,0.0,0,414.6646166666667,0.0
259108893,0,104,25,12,2574,0.05244755244755245,0.001554001554001554,1,1,16,2,6.216006216006216,0.777000777000777,6.993006993006993,0.0,0,1,0,1,1,6,7.145671296296296,0.8396691858901887,2,1,0.855471997868138,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.584962500721156,0.6500224216483541,2390.8333333333335,8,17,0.5294117647058824,0.35294117647058826,0.0,0,16.25443333333333,0.11764705882352941
259107766,1,48,200,41,2295,0.023965141612200435,0.00784313725490196,1,1,7,6,3.0501089324618733,2.6143790849673203,5.664488017429194,0.0,0,1,0,0,0,8,694.5417708333333,0.011518385698244392,1,1,120.67857450932861,0.375,0.375,1.0,1.0,0,20.75,5,11,0.5454545454545454,0.45454545454545453,0.0,0,548.4585666666667,0.0
259106258,1,201,39,58,331,0.05740181268882175,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,201.0,31,52,0.40384615384615385,0.15384615384615385,0.0,0,647.5794999999999,0.0
259105801,0,4,8,1,54,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,258.7796759259259,0.015457164422545206,1,1,35.47096977352971,0.25,0.0,0.25,2.321928094887362,1.0,1.25,16,20,0.2,0.0,0,0,9.450199999999999,0.05
259104988,0,1,2,13,66,0.045454545454545456,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,9,426.1561111111111,0.0211190213289079,2,2,34.86666549896456,0.4444444444444444,0.1111111111111111,0.8888888888888888,1.584962500721156,0.5032583347756457,28.11111111111111,14,35,0.6,0.08571428571428572,0.0,0,95.33556666666667,0.0
259103303,1,45,124,33,1933,0.03517847904811174,0.008794619762027936,1,1,4,4,2.0693222969477496,2.0693222969477496,4.138644593895499,0.0005173305742369374,0.0,1,0,1,0,23,717.7653356481482,0.032043899109770756,1,1,43.389081674235456,0.4782608695652174,0.2608695652173913,0.8260869565217391,2.321928094887362,0.4637239616061559,46.17391304347826,6,10,0.4,0.4,0.0,0,50.2884,0.0
259102811,0,38,21,5,735,0.04353741496598639,0.014965986394557823,1,0,4,0,5.442176870748299,0.0,5.442176870748299,0.0,0,1,0,0,0,5,154.82667824074073,0.03229417602194808,1,1,14.885808726306127,0.6,0.0,0.2,2.321928094887362,0.9609640474436811,37.2,29,50,0.42,0.4,0.0,0,14.76185,0.04
259102768,1,2,1,0,161,0.06832298136645963,0.024844720496894408,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,178.1871759259259,0.011224152297196846,1,1,0,0.5,0.5,1.0,1.0,0,2.0,6,20,0.7,0.45,0.0,0,233.61675,0.0
259102579,1,3,1,0,55,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,3.0,3,19,0.8421052631578947,0.21052631578947367,0.0,0,3096.2414999999996,0.0
259102304,1,341,603,347,2602,0.028823981552651805,0.004611837048424289,1,0,9,0,3.4588777863182165,0.0,3.4588777863182165,0.0,0,1,0,0,0,4,451.87505787037037,0.008852004398851955,1,1,138.4241484289867,0.75,0.25,0.25,1.584962500721156,0.8112781244591328,131.0,27,111,0.7567567567567568,0.3963963963963964,0.0,0,127.44366666666666,0.0
259099629,1,2,3,4,161,0.055900621118012424,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,302.0320601851852,0.009932720381275443,1,1,58.49106750911738,0.0,0.3333333333333333,1.0,1.0,0,3.6666666666666665,8,24,0.6666666666666666,0.5833333333333334,0.0,0,486.04563333333334,0.0
259098805,1,68,105,20,5934,0.017863161442534546,0.013650151668351871,1,0,44,0,7.4148972025615105,0.0,7.4148972025615105,0.00016852039096730705,0.0,1,0,0,0,2,2.9280324074074073,0.6830525491932232,1,1,0,0.0,0.0,1.0,1.0,0,49.5,6,13,0.5384615384615384,0.46153846153846156,0.0,0,445.4281166666667,0.0
259098332,0,1,2,1,44,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,415.9347222222222,0.007212670257418866,1,1,65.16044399125492,0.0,0.3333333333333333,0.3333333333333333,2.0,1.0,2.3333333333333335,6,22,0.7272727272727273,0.0,0,0,7.591433333333333,0.045454545454545456
259098067,1,3,10,1,184,0.03804347826086957,0.02717391304347826,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,3.0,11,20,0.45,0.3,0.0,0,12.540249999999999,0.05
259096441,1,249,736,228,4785,0.035945663531870425,0.025705329153605017,1,0,28,0,5.851619644723093,0.0,5.851619644723093,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,249.0,16,45,0.6444444444444445,0.26666666666666666,0.0,0,29.806566666666665,0.022222222222222223
259094419,1,74,197,78,2887,0.03602355386214063,0.018358157256667822,1,1,6,3,2.0782819535850363,1.0391409767925182,3.1174229303775545,0.0006927606511950121,0.0,1,0,1,0,23,717.7653356481482,0.032043899109770756,1,1,43.389081674235456,0.4782608695652174,0.2608695652173913,0.8260869565217391,2.321928094887362,0.4637239616061559,46.17391304347826,11,33,0.6666666666666666,0.3939393939393939,0.0,0,273.51393333333334,0.0
259089841,0,63,270,110,3036,0.0266798418972332,0.02404479578392622,1,0,17,0,5.599472990777339,0.0,5.599472990777339,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,63.0,8,28,0.7142857142857143,0.39285714285714285,0.0,0,635.9689,0.0
259088965,1,137,340,121,6441,0.044868809191119394,0.0027945971122496508,1,1,26,3,4.036640273249495,0.4657661853749418,4.502406458624438,0.00263934171712467,0.0,1,0,0,0,5,2.3686574074074076,2.110900455407228,2,2,0.356490320371185,0.2,0.6,1.0,1.0,0,48.4,5,13,0.6153846153846154,0.46153846153846156,0.3333333333333333,0.0,39.02916666666667,0.0
259088917,1,67,19,11,2525,0.016633663366336635,0.01900990099009901,1,0,18,0,7.128712871287129,0.0,7.128712871287129,0.0,0,1,0,1,0,13,450.3165393518519,0.028868582128276074,1,1,65.06423122855519,0.38461538461538464,0.15384615384615385,0.15384615384615385,2.584962500721156,0.8810960362596495,46.0,4,7,0.42857142857142855,0.2857142857142857,0.0,0,574.647,0.0
259085340,0,641,642,234,1275,0.04784313725490196,0.012549019607843137,1,1,5,1,3.9215686274509802,0.7843137254901961,4.705882352941176,0.0,0,1,0,1,1,57,950.8784143518518,0.05994457244973109,2,2,22.88577729466768,0.07017543859649122,0.2982456140350877,0.3333333333333333,2.584962500721156,0.6423066405419168,395.87719298245617,32,71,0.5492957746478874,0.3380281690140845,0.0,0,2.75705,0.056338028169014086
259082596,1,48,92,23,2559,0.032434544744040644,0.015631105900742476,1,0,6,0,2.3446658851113713,0.0,2.3446658851113713,0.0015631105900742479,0.0,1,0,1,0,20,815.1095486111111,0.024536579204695347,2,2,77.57319143109477,0.0,0.35,0.4,3.0,0.8492633763712858,98.5,5,24,0.7916666666666666,0.4166666666666667,0.0,0,52.7625,0.0
259079916,1,40,42,15,3956,0.021233569261880688,0.009605662285136502,1,0,10,0,2.5278058645096055,0.0,2.5278058645096055,0.0,0,1,0,0,0,8,1478.8846527777778,0.005409482061345123,1,1,245.6560752480392,0.125,0.25,0.375,2.584962500721156,0.9283832117695864,9.75,2,3,0.3333333333333333,0.3333333333333333,0.0,0,2117.0931666666665,0.0
259078173,1,218,234,48,2927,0.019132217287324907,0.0013665869490946361,1,0,22,0,7.516228220020499,0.0,7.516228220020499,0.0,0,1,0,0,0,15,369.8391087962963,0.040558176902437466,2,2,35.10589808355639,0.13333333333333333,0.6666666666666666,0.26666666666666666,2.584962500721156,0.889884532541033,99.53333333333333,16,32,0.5,0.25,0.25,0.0,202.81636666666665,0.0
259074516,1,50,143,50,4722,0.04764930114358323,0.009318085556967387,1,0,21,0,4.447268106734435,0.0,4.447268106734435,0.0006353240152477764,0.0,1,0,1,0,54,2329.771990740741,0.023178233842029723,2,2,68.93540818877942,0.2777777777777778,0.3888888888888889,0.07407407407407407,3.4594316186372973,0.8324273564590239,199.27777777777777,8,26,0.6923076923076923,0.38461538461538464,0.0,0,176.02326666666667,0.0
259072654,1,95,50,9,5317,0.07466616513071281,0.010344179048335527,1,0,26,0,4.88997555012225,0.0,4.88997555012225,0.0,0,1,0,0,0,41,1801.8471064814814,0.022754427860453643,2,2,126.02364851545028,0.17073170731707318,0.43902439024390244,0.7804878048780488,3.169925001442312,0.4525173348726947,13.804878048780488,5,13,0.6153846153846154,0.46153846153846156,0.16666666666666666,0.0,715.3630166666667,0.0
259072344,1,45,71,13,2031,0.05268340718857706,0.0,1,1,11,3,5.416051206302314,1.4771048744460857,6.893156080748399,0.0014771048744460858,0.0,1,0,0,0,25,1695.5558912037036,0.014744426963272841,2,2,137.70887078505933,0.12,0.28,0.68,2.584962500721156,0.6306747659192831,20.8,4,12,0.6666666666666666,0.25,0.0,0,936.1821,0.0
259072216,1,6,3,0,101,0.07920792079207921,0.0297029702970297,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,362.2750115740741,0.005520667824452092,1,1,0,0.0,0.5,1.0,1.0,0,3.5,7,28,0.75,0.39285714285714285,0.0,0,28.81928333333333,0.03571428571428571
259069455,1,40,103,111,3494,0.03720663995420721,0.012020606754436176,1,1,30,1,8.586147681740126,0.28620492272467085,8.872352604464796,0.00028620492272467084,0.0,1,0,1,0,53,1167.9841550925926,0.04537732791058145,2,2,33.65349397350556,0.16981132075471697,0.7924528301886793,0.24528301886792453,2.321928094887362,0.5288002098599917,60.20754716981132,3,5,0.4,0.2,0.0,0,462.3863333333333,0.0
259069204,1,106,130,67,2305,0.027331887201735357,0.013015184381778741,1,1,14,6,6.073752711496746,2.6030368763557483,8.676789587852495,0.0,0,1,0,0,0,7,310.84037037037035,0.022519597411556964,1,1,44.42217187511414,0.2857142857142857,0.42857142857142855,0.7142857142857143,2.0,0.72483409150576,72.71428571428571,11,37,0.7027027027027027,0.2972972972972973,0.0,0,160.1274,0.0
259068166,1,58,68,26,3813,0.041699449252557044,0.007081038552321007,1,0,17,0,4.458431681091004,0.0,4.458431681091004,0.0,0,1,0,0,0,2,13.087719907407408,0.1528150062921225,1,1,0,1.0,0.0,0.5,1.584962500721156,1.0,118.5,2,2,0.0,0.0,0,0,2021.4266166666666,0.0
259067691,0,7,11,0,37,0.0,0.02702702702702703,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,18,328.66425925925927,0.054767135436534074,2,2,24.192361331002164,0.5,0.05555555555555555,0.05555555555555555,2.321928094887362,0.6677527782585486,40.22222222222222,8,21,0.6190476190476191,0.38095238095238093,0.0,0,7.6421166666666664,0.19047619047619047
259067588,1,135,102,63,7765,0.023052157115260787,0.0,1,1,64,3,8.24211204121056,0.386349001931745,8.628461043142304,0.000386349001931745,0.0,1,0,1,0,7,25.577962962962964,0.2736730837454116,2,1,5.6918195374539495,0.14285714285714285,0.2857142857142857,1.0,1.0,0,430.7142857142857,14,34,0.5882352941176471,0.38235294117647056,0.0,0,10.046899999999999,0.058823529411764705
259065907,1,128,399,124,4484,0.014719000892060661,0.012934879571810883,1,0,6,0,1.3380909901873326,0.0,1.3380909901873326,0.00022301516503122213,0.0,1,0,0,0,6,345.8051273148148,0.017350812715213756,1,1,149.06508017771728,0.3333333333333333,0.3333333333333333,1.0,1.0,0,66.5,18,39,0.5384615384615384,0.41025641025641024,0.0,0,149.531,0.0
259065317,1,17,5,0,707,0.04384724186704385,0.0,1,0,5,0,7.072135785007072,0.0,7.072135785007072,0.0014144271570014145,0.0,1,0,1,0,104,2552.288541666667,0.04074774395691448,4,4,69.43182981078799,0.23076923076923078,0.23076923076923078,0.33653846153846156,3.807354922057604,0.7022216638016232,31.932692307692307,10,26,0.6153846153846154,0.38461538461538464,0.1,0.0,396.8993,0.0
259062154,1,62,106,43,14240,0.017837078651685392,0.004705056179775281,1,0,93,0,6.530898876404494,0.0,6.530898876404494,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,62.0,7,12,0.4166666666666667,0.4166666666666667,0.0,0,207.75585,0.0
259059381,0,42,13,41,268,0.07462686567164178,0.026119402985074626,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,12,315.16489583333333,0.03807530647812339,2,2,26.99573320622535,0.75,0.0,0.08333333333333333,3.169925001442312,0.9517961807358445,54.416666666666664,27,46,0.41304347826086957,0.30434782608695654,0.0,0,45.073949999999996,0.0
259055847,0,8,34,3,279,0.025089605734767026,0.0035842293906810036,1,0,2,0,7.168458781362007,0.0,7.168458781362007,0.0,0,1,0,0,0,4,1032.183298611111,0.0038752806845279656,1,1,316.5348201877651,0.25,0.25,0.25,2.321928094887362,1.0,2.75,13,32,0.59375,0.3125,0.0,0,33.13228333333333,0.0
259054912,1,17,12,6,418,0.023923444976076555,0.0,1,0,1,0,2.3923444976076556,0.0,2.3923444976076556,0.0,0,1,0,0,0,2,791.9228125,0.0025254986577369245,1,1,0,0.0,0.0,0.5,1.584962500721156,1.0,9.0,6,19,0.6842105263157895,0.3684210526315789,0.0,0,602.49145,0.0
259051614,0,62,139,18,6793,0.02031503017812454,0.0014721036360959812,1,0,36,0,5.2995730899455324,0.0,5.2995730899455324,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,62.0,5,7,0.2857142857142857,0.2857142857142857,0.0,0,218.38615,0.0
259051248,1,121,147,71,7729,0.02057187216975029,0.007504204942424634,1,1,63,11,8.151119161599171,1.4232112821839824,9.574330443783156,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,121.0,11,27,0.5925925925925926,0.4444444444444444,0.0,0,485.219,0.0
259048875,0,2,6,10,388,0.05412371134020619,0.010309278350515464,0,0,0,0,0.0,0.0,0.0,0.005154639175257732,0.0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,2.0,17,30,0.43333333333333335,0.3,0.0,0,0.31534999999999996,0.06666666666666667
259046570,1,47,99,18,2656,0.032003012048192774,0.00037650602409638556,1,0,10,0,3.7650602409638556,0.0,3.7650602409638556,0.00037650602409638556,0.0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,47.0,3,9,0.6666666666666666,0.4444444444444444,1.0,0.0,99.52508333333334,0.0
259045893,0,40,94,40,677,0.019202363367799114,0.0014771048744460858,1,0,5,0,7.385524372230428,0.0,7.385524372230428,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,41.0,13,15,0.13333333333333333,0.0,0,0,126.09093333333334,0.0
259043392,1,166,636,304,7839,0.028319938767699962,0.010588085214950886,1,1,30,9,3.827018752391887,1.1481056257175661,4.975124378109452,0.0003827018752391887,0.0,1,0,0,0,18,502.9256134259259,0.035790581190295954,1,1,18.76456651708573,0.2222222222222222,0.05555555555555555,0.16666666666666666,2.0,0.8500031005905031,91.94444444444444,17,41,0.5853658536585366,0.43902439024390244,0.0,0,124.37841666666667,0.0
259040587,0,58,84,33,5322,0.03156708004509583,0.004885381435550545,1,1,36,3,6.764374295377677,0.5636978579481398,7.328072153325817,0.0005636978579481398,0.0,1,0,0,0,10,784.8132407407408,0.012741884923553999,1,1,97.43330192215274,0.9,0.0,0.5,2.0,0.9372305632161296,79.1,3,3,0.0,0.0,0,0,396.70548333333335,0.0
259039263,1,44,36,130,671,0.05216095380029806,0.0014903129657228018,1,0,1,0,1.4903129657228018,0.0,1.4903129657228018,0.0,0,1,0,0,0,3,425.6566666666667,0.007047933780746611,1,1,292.25168803456137,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.9182958340544896,19.0,17,32,0.46875,0.09375,0.0,0,33.80866666666667,0.0
259037921,1,13,19,2,62,0.06451612903225806,0.016129032258064516,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,78.97990740740741,0.025322896235915604,1,1,0,0.0,0.0,0.5,1.584962500721156,1.0,6.5,36,75,0.52,0.06666666666666667,0.0,0,346.97456666666665,0.0
259036807,1,42,66,29,3249,0.02277623884272084,0.007386888273314866,1,0,25,0,7.694675284702986,0.0,7.694675284702986,0.0,0,1,0,0,0,5,1234.7984953703703,0.004049243677204418,1,1,556.3938197282406,0.2,0.6,0.4,2.0,0.9602297178607612,113.0,4,5,0.2,0.0,0,0,151.90466666666669,0.0
259035368,0,84,128,53,3371,0.025215069712251556,0.004153070305547315,1,0,30,0,8.899436369029962,0.0,8.899436369029962,0.0,0,1,0,0,0,5,2697.7382291666668,0.0018534044355906628,1,1,947.364244776762,0.4,0.2,1.0,1.0,0,918.4,5,10,0.5,0.3,0.0,0,8592.3415,0.0
259034785,0,5,3,1,78,0.07692307692307693,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,700.7690393518518,0.0057080147315007514,1,1,286.6858695706716,0.0,0.0,1.0,1.0,0,3.0,6,11,0.45454545454545453,0.2727272727272727,0.0,0,66.9183,0.0
259034326,1,207,437,148,5045,0.027750247770069375,0.00178394449950446,1,1,30,5,5.946481665014866,0.9910802775024776,6.937561942517344,0.0,0,1,0,0,0,10,831.7482986111111,0.012022867995880999,1,1,63.490695997270976,0.5,0.2,0.5,1.584962500721156,1.0,89.5,12,48,0.75,0.2916666666666667,0.0,0,231.16365,0.0
259033121,0,52,197,183,1945,0.05038560411311054,0.0015424164524421595,1,0,14,0,7.197943444730077,0.0,7.197943444730077,0.0005141388174807198,0.0,1,0,0,0,2,652.6870486111111,0.0030642556861759564,1,1,0,0.5,0.5,1.0,1.0,0,40.0,15,51,0.7058823529411765,0.19607843137254902,0.0,0,502.1032833333333,0.0
259030038,1,1,1,0,108,0.027777777777777776,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,6.769247685185185,0.4431807106963511,1,1,0.6417263378205059,0.0,0.3333333333333333,0.6666666666666666,1.584962500721156,0.9182958340544896,8.0,8,27,0.7037037037037037,0.14814814814814814,0.0,0,695.34145,0.0
259027580,0,49,16,3,1941,0.04173106646058733,0.004121586810922205,1,0,11,0,5.667181865018033,0.0,5.667181865018033,0.0,0,1,0,0,0,342,1535.0727430555555,0.2227907449644702,4,4,4.611336583575422,0.6374269005847953,0.21637426900584794,0.9766081871345029,2.321928094887362,0.09245402251508288,25.321637426900583,1,1,0.0,0.0,0,0,7037.236716666666,0.0
259027040,0,11,32,5,229,0.03056768558951965,0.008733624454148471,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,13,1857.2146875,0.006999729265279139,1,1,177.24745985677873,0.15384615384615385,0.23076923076923078,0.15384615384615385,3.0,0.9479479190038742,6.846153846153846,16,32,0.5,0.15625,0.0,0,26.09535,0.0625
259026186,0,4,8,6,317,0.01892744479495268,0.0031545741324921135,1,0,3,0,9.46372239747634,0.0,9.46372239747634,0.0,0,1,0,0,0,4,1071.6067939814816,0.0037327124300306777,1,1,245.6378576379858,0.0,0.75,0.25,2.321928094887362,1.0,77.25,12,40,0.7,0.225,0.0,0,28.881716666666666,0.025
259025900,1,11,26,9,196,0.061224489795918366,0.01020408163265306,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,8,1032.774664351852,0.007746123405361261,1,1,160.1974921967003,0.125,0.75,0.125,2.584962500721156,0.8613531161467861,17.625,8,20,0.6,0.4,0.0,0,21.089816666666664,0.05
259025026,1,46,86,22,4693,0.025569997869166843,0.002983166418069465,1,0,32,0,6.818666098444491,0.0,6.818666098444491,0.0,0,1,0,0,0,7,1135.2580902777777,0.0061659987803189525,1,2,276.2882090076105,0.2857142857142857,0.2857142857142857,0.8571428571428571,1.584962500721156,0.5916727785823275,26.714285714285715,1,2,0.5,0.5,0.0,0,2907.965283333333,0.0
259024439,1,62,242,65,3635,0.030261348005502064,0.009078404401650619,1,0,4,0,1.1004126547455295,0.0,1.1004126547455295,0.0024759284731774417,0.0,1,0,0,0,12,593.9584027777778,0.020203435028243302,1,1,47.91685768388712,0.5,0.4166666666666667,0.25,2.321928094887362,0.7755490855036323,31.0,7,23,0.6956521739130435,0.34782608695652173,0.125,0.0,1310.4594499999998,0.0
259020843,1,51,129,64,3039,0.02533728200065811,0.004935834155972359,1,0,11,0,3.6196117143797304,0.0,3.6196117143797304,0.0,0,1,0,0,0,11,355.83547453703704,0.030913162928209025,1,1,70.78362023463336,0.09090909090909091,0.5454545454545454,1.0,1.0,0,36.45454545454545,14,38,0.631578947368421,0.47368421052631576,0.0,0,66.03175,0.0
259020140,0,7,61,20,97,0.07216494845360824,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,13,1860.6510300925927,0.006986801818153442,2,2,186.55906700457916,0.3076923076923077,0.23076923076923078,0.07692307692307693,2.807354922057604,0.8850355544046856,55.0,13,37,0.6486486486486487,0.08108108108108109,0.0,0,4.098516666666667,0.02702702702702703
259019669,1,27,4,10,2396,0.03923205342237062,0.004590984974958264,1,0,19,0,7.929883138564273,0.0,7.929883138564273,0.00041736227045075126,0.0,1,0,1,0,85,2127.4099074074074,0.03995468842372095,2,2,117.31501422866994,0.09411764705882353,0.23529411764705882,1.0,1.0,0,11.341176470588236,13,28,0.5357142857142857,0.5,0.0,0,19.258266666666668,0.07142857142857142
259018596,0,41,60,10,6929,0.02886419396738346,0.0024534564872275943,1,0,63,0,9.092221099725789,0.0,9.092221099725789,0.0001443209698369173,1.0,1,0,0,0,12,3000.6653472222224,0.003999113067076489,1,1,600.2578869112436,0.25,0.3333333333333333,1.0,1.0,0,126.75,4,7,0.42857142857142855,0.2857142857142857,0.0,0,126.49035,0.0
259017393,1,119,226,131,1610,0.0484472049689441,0.0018633540372670807,1,0,7,0,4.3478260869565215,0.0,4.3478260869565215,0.0018633540372670807,0.0,1,0,0,0,12,820.0358449074074,0.014633506662571506,3,3,112.32128107044363,0.08333333333333333,0.5,0.6666666666666666,2.0,0.7896900821428475,33.416666666666664,3,8,0.625,0.375,0.0,0,331.09605,0.0
259017116,0,58,90,52,6336,0.027304292929292928,0.007102272727272727,1,1,27,1,4.261363636363636,0.15782828282828285,4.419191919191919,0.00015782828282828284,0.0,1,0,0,0,4,138.2480787037037,0.028933494320545948,1,1,66.84677108353654,0.0,0.25,1.0,1.0,0,19.25,2,2,0.0,0.0,0,0,1096.1437,0.0
259016552,1,32,34,28,871,0.060849598163030996,0.002296211251435132,1,0,5,0,5.7405281285878305,0.0,5.7405281285878305,0.0,0,1,0,1,0,89,1139.542025462963,0.07810155133492498,4,4,58.21707935422541,0.38202247191011235,0.23595505617977527,0.011235955056179775,3.0,0.5502398277356392,50.58426966292135,42,165,0.7454545454545455,0.4484848484848485,0.0,0,1.5312166666666667,0.006060606060606061
259011447,1,190,323,138,5030,0.036779324055666,0.013121272365805169,1,1,24,4,4.771371769383698,0.7952286282306164,5.566600397614314,0.0009940357852882703,0.0,1,0,1,1,207,1242.9741203703704,0.16653604979186531,4,4,19.841791763671225,0.43478260869565216,0.2463768115942029,0.014492753623188406,4.321928094887363,0.5967577178718084,542.4734299516908,21,44,0.5227272727272727,0.45454545454545453,0.05,0.0,4.60235,0.045454545454545456
259010269,1,56,96,59,8321,0.023915394784280737,0.0050474702559788484,1,1,73,5,8.77298401634419,0.6008893161879582,9.373873332532147,0.00012017786323759164,0.0,1,0,1,1,56,919.6190162037037,0.06089478252763263,3,3,32.22937549656741,0.32142857142857145,0.16071428571428573,0.07142857142857142,3.700439718141092,0.8305237984987408,90.78571428571429,8,16,0.5,0.5,0.0,0,206.05185,0.0
259004607,1,70,93,25,4793,0.04068433131650323,0.003338201543918214,1,0,33,0,6.885040684331317,0.0,6.885040684331317,0.0,0,1,0,0,0,29,786.1767129629629,0.03688738107073161,5,5,36.89135263648115,0.06896551724137931,0.41379310344827586,1.0,1.0,0,32.62068965517241,1,3,0.6666666666666666,0.3333333333333333,1.0,0.0,786.3075833333334,0.0
259003542,0,13,82,27,151,0.052980132450331126,0.019867549668874173,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,192.68599537037036,0.020759163074158146,1,1,37.73188469769662,0.5,0.0,0.25,2.321928094887362,1.0,7.0,7,25,0.72,0.0,0,0,17.358583333333335,0.04
259002526,1,40,80,10,3187,0.04235958581738312,0.011609664261060559,1,1,15,1,4.706620646375902,0.31377470975839344,5.020395356134295,0.0021964229683087543,0.0,1,0,1,1,89,2946.551215277778,0.030204803343833877,2,2,129.21756511891988,0.16853932584269662,0.2696629213483146,0.19101123595505617,3.0,0.48141910383438086,88.92134831460675,1,1,0.0,0.0,0,0,34.44396666666667,0.0
