label,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiPerWord,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linkPerWord,utmLinkRatio,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyRatio,authorReplyLinkRatio,authorReplyUTMLinkRatio,firstCommentTimeDiff,first30MinCommentRatio,text_length,expected_sentiment_value,sentiment_volatility,bert_article_pca_001,bert_article_pca_002,bert_article_pca_003,bert_article_pca_004,bert_article_pca_005,bert_article_pca_006,bert_article_pca_007,bert_article_pca_008,bert_article_pca_009,bert_article_pca_010,bert_article_pca_011,bert_article_pca_012,bert_article_pca_013,bert_article_pca_014,bert_article_pca_015,bert_article_pca_016,bert_article_pca_017,bert_article_pca_018,bert_article_pca_019,bert_article_pca_020,bert_article_pca_021,bert_article_pca_022,bert_article_pca_023,bert_article_pca_024,bert_article_pca_025,bert_article_pca_026,bert_article_pca_027,bert_article_pca_028,bert_article_pca_029,bert_article_pca_030,bert_article_pca_031,bert_article_pca_032,bert_article_pca_033,bert_article_pca_034,bert_article_pca_035,bert_article_pca_036,bert_article_pca_037,bert_article_pca_038,bert_article_pca_039,bert_article_pca_040,bert_article_pca_041,bert_article_pca_042,bert_article_pca_043,bert_article_pca_044,bert_article_pca_045,bert_article_pca_046,bert_article_pca_047,bert_article_pca_048,bert_article_pca_049,bert_article_pca_050,bert_article_pca_051,bert_article_pca_052,bert_article_pca_053,bert_article_pca_054,bert_article_pca_055,bert_article_pca_056,bert_article_pca_057,bert_article_pca_058,bert_article_pca_059,bert_article_pca_060,bert_article_pca_061,bert_article_pca_062,bert_article_pca_063,bert_article_pca_064,bert_article_pca_065,bert_article_pca_066,bert_article_pca_067,bert_article_pca_068,bert_article_pca_069,bert_article_pca_070,bert_article_pca_071,bert_article_pca_072,bert_article_pca_073,bert_article_pca_074,bert_article_pca_075,bert_article_pca_076,bert_article_pca_077,bert_article_pca_078,bert_article_pca_079,bert_article_pca_080,bert_article_pca_081,bert_article_pca_082,bert_article_pca_083,bert_article_pca_084,bert_article_pca_085,bert_article_pca_086,bert_article_pca_087,bert_article_pca_088,bert_article_pca_089,bert_article_pca_090,bert_article_pca_091,bert_article_pca_092,bert_article_pca_093,bert_article_pca_094,bert_article_pca_095,bert_article_pca_096,bert_article_pca_097,bert_article_pca_098,bert_article_pca_099,bert_article_pca_100,bert_article_pca_101,bert_article_pca_102,bert_article_pca_103,bert_article_pca_104,bert_article_pca_105,bert_article_pca_106,bert_article_pca_107,bert_article_pca_108,bert_article_pca_109,bert_article_pca_110,bert_article_pca_111,bert_article_pca_112,bert_article_pca_113,bert_article_pca_114,bert_article_pca_115,bert_article_pca_116,bert_article_pca_117,bert_article_pca_118,bert_article_pca_119,bert_article_pca_120,bert_article_pca_121,bert_article_pca_122,bert_article_pca_123,bert_article_pca_124,bert_article_pca_125,bert_article_pca_126,bert_article_pca_127,bert_article_pca_128,cat_freq_cta_click,cat_freq_promotion,cat_freq_urgency,cat_freq_disclosure,cat_freq_platform_brand,cat_freq_recommendation,cat_freq_lottery
F,1.0,3.0,2.0,0.0,3533.0,0.0308519671667138,0.0,1.0,0.0,34.0,0.0,9.623549391452023,0.0,9.623549391452023,0.0,0.0,0.0,0.0,0.0,44.0,290.25577546296296,0.1515904375367527,3.0,3.0,12.507874198819447,0.3863636363636363,0.2954545454545454,0.0681818181818181,3.169925001442312,0.7277908757023698,16.318181818181817,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,746,2.9495,0.1696,-1.2031466,-1.0256736,1.694933,0.78423756,-2.389017,0.64840364,-0.6482185,-1.4793768,0.09955909,-0.118425995,0.16437136,-1.4167484,1.7594688,1.8018433,-0.23840179,-1.1746985,0.42637914,0.56049836,0.05179013,0.38326013,0.3137006,0.2469157,-0.24667478,-0.48024854,-0.6855849,-0.6417327,0.18860488,-0.46796313,0.79018307,0.14572404,0.43289322,0.11452514,0.4370168,0.0020616092,-0.46583307,-0.38623565,0.18167055,0.04546458,0.2259012,-0.51806206,-0.04357711,0.33826876,-0.05704854,0.36496252,0.030967245,0.3628387,0.13180795,-0.23313373,-0.13900003,0.1907679,-0.18375164,0.22384667,-0.19974996,-0.040660497,0.006750606,0.23043966,0.14740695,0.15141371,0.025947805,-0.40549424,0.11536814,-0.05129803,0.30525997,0.1795807,0.010663867,0.5391253,0.018862592,-0.39917102,0.43458125,-0.10956556,-0.5019671,-0.688702,-0.04783383,-0.20276259,-0.16788553,-0.094926745,0.23819767,-0.2756551,0.07554949,-0.121293455,0.20771946,-0.04624959,0.40335396,-0.33091316,0.45992416,-0.18811218,-0.108919926,0.2269871,0.14189938,-0.32429802,-0.026494322,0.14778142,-0.18798742,0.14826375,-0.29217884,0.004065678,0.05398468,0.18628515,0.08667738,0.22738665,0.058247417,0.07798809,0.046309013,-0.03981861,-0.15709609,0.4403061,0.1768185,-0.20915042,0.07770266,-0.028957805,0.28344008,0.06557359,0.084053695,-0.24883462,0.09360808,-0.14818461,-0.04442263,0.15379125,-0.11201778,-0.24604495,0.12500629,-0.100902006,0.056532964,-0.14850166,0.009730319,-0.00088916323,0.057355963,-0.4421217,0.0,0.0008491367110104727,0.0,0.001415227851684121,0.0,0.0,0.0
F,0.0,2.0,0.0,0.0,413.0,0.0169491525423728,0.0,1.0,1.0,5.0,1.0,12.106537530266344,2.4213075060532687,14.527845036319611,0.0,0.0,0.0,0.0,0.0,76.0,1456.2684606481482,0.0521881796205174,2.0,2.0,69.7747237463777,0.1052631578947368,0.4210526315789473,0.0921052631578947,3.169925001442312,0.6829105408678283,4.052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,30,3.1604,0.0,19.608381,2.6983757,-0.9490792,2.302331,-2.3034053,0.47176853,-1.6746486,-1.5928913,1.171267,-0.7487759,-1.7264806,-0.4131249,1.9597585,1.9458777,-1.2515761,0.5676917,-0.49189517,-1.0505731,0.8183384,-0.8570629,0.1964747,-0.38880336,-2.5215075,0.1693389,-2.7323,-0.057879202,-0.06730563,0.6902811,-0.81227505,0.13271418,0.87838846,1.8783137,1.0200702,0.7121346,1.4993871,0.45312056,-0.7659892,-1.6695918,-0.13159984,1.0610762,-1.015777,-0.055795677,-1.6047024,-2.3451173,-1.5023131,-0.45420566,-0.80296355,1.3153694,-0.08832218,1.3133928,-0.28367668,0.18715246,-1.6722268,-0.19903338,0.17126738,1.6590146,-0.9151404,0.28878933,-0.42316517,0.2738626,-1.0276324,-1.3615323,0.3698233,0.42766985,-0.33971986,-0.27244407,0.8944151,-0.9944619,-1.4246247,1.1823007,0.6279592,-1.0886288,-0.35737956,-0.20219855,-0.37281916,-1.799069,-1.4104803,1.104339,-0.24412498,1.3151008,0.91708505,-0.13219188,0.7447907,0.46609896,-0.23450997,0.080191575,-0.33721185,-1.1685176,-0.08573283,-0.48737144,-0.16754597,0.61883646,-0.71930385,0.012023617,-0.242301,0.852066,-0.21411338,0.2519995,0.01178392,-0.26248577,-0.3131165,0.41891968,0.13056588,0.52898824,-0.04059833,-0.4546747,0.7307071,-1.1078868,0.12823892,-0.22914064,-0.65963703,-0.793464,-0.47672766,0.30671042,-0.15742788,-0.9423259,0.30690295,0.24030647,-0.2505403,-0.17026563,0.27540535,1.7310493,0.2724171,-0.23919676,0.31244725,-0.20204088,0.473292,0.09921334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,1.0,2.0,3.0,0.0,4070.0,0.0432432432432432,0.0083538083538083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1756.8216898148148,0.0136610335238574,1.0,1.0,129.89613289671718,0.125,0.2916666666666667,0.0833333333333333,3.0,0.8448000300229475,224.95833333333331,2.0,4.0,0.5,0.0,0.0,0.0,299.50615,0.0,4217,2.5441,0.5918,-2.0537145,2.2200348,0.49766192,-2.2887669,1.034627,1.383106,0.0429779,2.1071663,0.5828033,-0.27862078,0.1666322,0.24886681,0.15342513,-0.43894017,0.22809277,-0.01127898,0.050266583,0.39888984,-0.16832279,-0.078159146,0.34879157,-0.3559334,-0.18566498,-0.17447858,-0.554983,0.45730364,-0.7233281,0.86287904,-0.5228536,0.6215036,-0.24734843,0.073251925,0.34513727,0.29208305,-0.3886276,0.8372887,-0.4182631,-0.3014329,0.8456291,-0.2780276,0.5655314,-0.20862542,-0.9638519,0.080558576,0.22084405,-0.0413096,-0.21948473,-0.608417,0.2551497,-0.012256052,-0.48610845,0.048012782,0.0953027,-0.2690839,0.20877147,-0.30027923,-0.24882181,-0.034190115,0.11782713,0.041969035,-0.025335588,0.22050199,0.7136237,0.04651255,-0.2464409,0.048696138,0.14658938,-0.45740277,0.2122552,-0.041609395,-0.07046438,0.023787564,-0.024254806,0.35342216,-0.3174809,-0.17409931,0.05873645,-0.061363224,-0.2298403,0.33027506,0.3987013,0.017625414,0.14423068,0.338171,0.04489262,-0.15026534,0.15492812,0.01417336,0.24992174,0.14327851,-0.17845652,0.14521955,-0.0037827604,-0.007119232,-0.09207233,-0.08636622,0.4323243,-0.18136886,0.15333949,-0.08239995,0.23464338,0.33364457,0.08803443,0.07659111,-0.1869544,-0.047854606,0.035754032,-0.04910334,0.19735208,-0.16296041,0.10843013,-0.25639948,0.09879859,0.23230343,0.11986443,-0.12034142,-0.15853024,0.09405204,-0.015826462,0.042833526,-0.0016845461,-0.046361834,0.31924325,-0.06808009,0.17832105,0.06323524,-0.08105314,-0.22588015,0.006142506142506142,0.0007371007371007371,0.0,0.0,0.0,0.0,0.0
T,1.0,0.0,0.0,0.0,49.0,0.0816326530612244,0.0,1.0,1.0,1.0,1.0,20.40816326530612,20.40816326530612,40.81632653061224,0.0,0.0,0.0,0.0,0.0,4.0,14.118472222222222,0.2833167737302391,1.0,1.0,3.3473562253975686,0.0,1.0,0.25,2.0,0.9463946303571862,132.75,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,110,3.0388,0.0,1.0446754,-3.0124648,-5.600772,-1.5548757,0.7896685,1.7981652,2.9422772,-0.39766303,-1.6453598,-0.0030371512,1.4041708,1.0163783,1.6002094,-0.13080958,0.97994584,-2.2175083,0.75228655,0.32167333,-0.404018,-0.25490132,-0.5522643,0.8909484,-0.4833858,0.54610217,1.1800053,1.9389838,0.4568981,-0.471491,1.2211158,-1.1336755,1.4166448,0.7163545,1.24616,0.29549366,-2.0790548,0.35288122,-0.5597085,-0.70232993,1.470128,0.29166692,-0.11565001,1.0695978,-0.14677507,0.02784064,0.052620605,1.034947,0.43841642,-0.48305702,-1.0526946,0.0686212,-0.39543504,0.20862441,-1.0718762,-1.3163835,1.1101769,0.05056923,-0.1067432,0.7143205,-0.6869149,0.69854885,0.12160202,-0.488547,0.40591282,-0.1967999,1.3028709,0.1526217,-0.1633414,-0.45717326,0.71660024,0.3464031,0.37217224,-0.54803675,1.1145917,-0.015039105,-0.014965902,0.21434006,-0.20126875,-0.2522603,-0.34258544,0.78343266,-0.43312496,0.25806034,-0.056081317,0.2864983,0.8154725,-0.063636735,1.2590604,0.099747054,-0.69485664,-0.0048857583,0.54305935,0.35900813,-0.3411107,-0.17586905,0.40727592,-0.86864895,0.007598326,0.13832256,0.46066618,0.2191344,0.116449855,-0.15578417,0.07261989,-0.4144039,-0.4562573,-0.75767225,-0.19250126,0.4264395,-0.13204075,0.30949578,-0.75276595,-0.01175678,-0.11449904,-0.33585316,0.037634537,-0.24460623,-0.30141723,-0.66613436,-1.115215,-0.12167872,0.15134992,0.1523621,-0.25583103,0.28379497,-0.027777134,-0.711161,0.28995356,0.17039531,0.04081632653061224,0.08163265306122448,0.0,0.0,0.0,0.0,0.0
F,0.0,0.0,0.0,0.0,640.0,0.0359375,0.003125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,821.6789351851852,0.0158212647827829,2.0,2.0,62.61431820877337,0.0,0.5384615384615384,0.6153846153846154,2.0,0.7816596645276667,5.0,1.0,1.0,0.0,0.0,0.0,0.0,562.6515833333334,0.0,622,2.9964,0.0038,-0.15012339,-3.1228707,-4.3918552,-0.36391246,-0.50193566,-3.4547977,0.60364425,-0.032733247,1.2296839,-2.5466492,0.66767514,2.535319,0.542871,-0.19924301,0.8197906,-0.10830693,-0.6313482,-2.274871,-1.5603439,-0.28625032,0.5493465,0.24381152,-0.046535905,-1.6602957,-0.19745667,0.40790454,-0.29737604,-0.7552619,0.35746312,0.057952363,-0.23348068,-0.53572345,0.61090785,0.45567238,-1.5587159,-0.07633829,-0.032693274,-1.6399508,0.7215982,0.8521966,0.4428852,-0.37080634,0.41379958,0.38775212,0.10477623,-0.20849855,-0.18260948,0.5201239,-0.12056321,-0.51843756,0.4236515,-0.5459868,0.6662447,0.08463487,-0.74638677,-0.980824,-0.94673055,-0.2265144,-0.57747644,-0.69238436,0.16300307,0.009099012,-0.38918594,0.20905502,0.84804356,-0.46192884,-0.1305395,0.30229172,0.47146255,0.1890579,0.13465984,0.42126054,-0.17509018,-0.18752676,-0.6236809,-0.23439075,0.27076203,0.186559,-0.3022393,0.17217147,-0.6442182,0.23144199,-0.4228027,0.29690605,0.4322774,0.04455312,-0.2828131,0.22959238,0.25333783,-0.17779592,-0.10202443,0.08548948,-0.4386178,-0.22669661,-0.39648086,0.438139,-0.24990778,0.21875331,-0.2653162,0.2605336,0.027820827,0.13537797,-0.64669144,-0.036032245,0.48672503,-0.42504168,-0.11630385,-0.24190807,-0.1305571,-0.92080486,-0.2671958,0.3001349,0.66652584,-0.082203604,0.04985139,0.3478777,-0.07325011,-0.11103452,-0.017337803,0.33933306,-0.25905874,0.2559244,-0.17865579,-0.5092849,0.00037873874,-0.21403652,-0.28746632,-0.023483815,0.0046875,0.0,0.0,0.0015625,0.0,0.0,0.0
T,0.0,1.0,0.0,0.0,753.0,0.0504648074369189,0.0159362549800796,1.0,1.0,5.0,1.0,6.640106241699868,1.3280212483399734,7.968127490039841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,369,4.2426,0.0,-1.4645381,0.34326625,-1.1422516,-0.041886777,0.060419403,1.3442351,-0.58346164,-0.4890779,0.99573964,1.6161454,0.046108976,-0.59429383,-2.0983157,-1.6991055,1.1049763,0.44770262,0.8458828,-1.4038775,-0.08998292,-0.008578588,0.41127032,1.1786228,0.084329344,0.27078325,-0.52750367,-0.69207597,0.2688059,0.017783564,-0.52067524,0.97893,-1.0397214,-0.052327383,-0.72282606,0.79648006,-0.06257924,-0.974317,0.64474994,0.7794449,-0.1423116,-0.019597651,-0.28649598,0.94088465,-0.30029052,0.20886719,-0.002253963,0.47378525,0.26386034,-0.7494739,0.8612107,0.119975545,0.17568193,-0.007171155,-0.33575064,-0.5537072,-0.077655755,0.8412015,-0.29269192,-0.5203449,-0.35352594,-0.16192274,0.39819,-0.013167435,-0.055372454,-0.028378427,-0.062482942,-0.4771836,0.42015007,0.08378345,0.2611607,0.38905624,-0.10349614,0.20492047,0.056350265,-0.7100638,-0.17054848,0.20895265,0.0072244965,-0.027787171,0.038595412,-0.25872484,-0.10068719,0.114443295,-0.26593438,0.4350585,0.69622874,0.29403517,0.17034298,0.30606177,-0.010668682,-0.3639508,0.089512944,-0.35602343,0.55712825,0.5140039,-0.14008424,-0.40178046,0.5921422,-0.22168304,0.21767962,0.08451364,-0.069160655,0.16581483,-0.17875496,-0.2984212,0.49666575,-0.021509768,0.2597885,-0.5336285,-0.16771652,-0.09760942,-0.6401444,0.08673721,-0.053833157,-0.23154297,0.22471665,0.08197564,0.16976978,-0.10304298,0.22354071,-0.1309642,-0.39158484,-0.11789288,0.011540062,0.10451945,-0.7725156,0.28390896,-0.33876595,0.38159683,0.0,0.0,0.0,0.0013280212483399733,0.0013280212483399733,0.0,0.0
F,1.0,16.0,23.0,3.0,4749.0,0.023583912402611,0.0050536955148452,1.0,0.0,9.0,0.0,1.8951358180669613,0.0,1.8951358180669613,0.0027374184038745,0.0,0.0,0.0,0.0,3.0,293.4880092592593,0.0102218826846512,1.0,1.0,140.85079211930253,0.0,1.0,0.3333333333333333,2.0,1.0,25.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,1997,3.0536,0.2702,-1.8177059,-0.10781919,0.31972063,-0.59933704,0.32507017,-0.8838127,0.2577178,-1.269392,0.368083,-0.49119326,-0.26284093,-0.49407995,-0.04249691,-0.45021123,1.561287,0.29925734,-0.077782884,-0.5375531,0.9331835,-0.7466381,-0.51687163,-0.33189684,0.26463044,0.48678878,0.9221053,0.5627749,-0.022936191,-0.4767448,0.24831581,0.0011299519,-0.3016203,-0.14198588,-0.44383833,-0.72898805,0.48672244,-0.12531355,0.40898612,-0.39038762,0.21300861,-0.2244842,0.15103619,-0.0469959,-0.15383942,-0.04237101,0.20855154,-0.19111818,-0.0077614123,0.25809005,-0.17540632,-0.32256788,-0.005899559,-0.14885817,-0.7891513,0.14783329,-0.027114414,0.09771081,0.099513955,-0.06859328,-0.12313084,-0.5341189,-0.06390887,-0.11499902,-0.3228035,0.3520364,-0.017785236,-0.21446504,-0.8379423,0.29420722,0.25481296,0.1280635,0.095933996,0.12001723,-0.37390628,0.18299727,-0.29788935,-0.24986675,0.29878208,-0.33013391,-0.53317374,0.15549064,0.29286727,-0.2276613,0.26320225,0.32733682,-0.3925569,-0.070426345,-0.035369642,-0.044293415,-0.085242584,0.09565765,-0.0015143414,0.025881566,-0.17282395,0.20373091,0.034394782,0.16689946,0.0916657,0.23139186,0.06701578,-0.15216498,0.14236692,-0.0038109513,0.1368245,-0.042959806,0.17788292,-0.029225571,-0.11729059,0.16273241,0.21363609,-0.03456063,0.4324599,-0.016131347,-0.13670057,-0.11240801,-0.30010682,-0.058199454,-0.07585709,0.06742579,-0.3166909,-0.07505403,-0.13689536,-0.22082181,0.141381,-0.1602952,-0.09038819,-0.086722285,-0.040865898,0.0039427164,0.0002105706464518846,0.0008422825858075384,0.0,0.0029479890503263844,0.0,0.0,0.0
F,0.0,20.0,28.0,7.0,12102.0,0.0214014212526855,0.0049578582052553,1.0,1.0,77.0,3.0,6.36258469674434,0.2478929102627664,6.610477607007106,0.0,0.0,0.0,0.0,0.0,2.0,75.02587962962963,0.0266574681946167,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,24.0,2.0,6.0,0.6666666666666666,0.5,0.0,0.0,919.5057333333332,0.0,5273,2.4296,0.7721,-1.7571144,0.83963966,1.5544488,-0.5432013,-0.49882108,-0.6244022,0.27735734,0.5556644,-0.31173587,-0.23665799,-0.84658694,0.5602061,0.4348079,-0.63077164,0.47687393,-0.21425179,-0.30336344,0.39027485,-0.3565556,0.701232,0.44345868,-0.08987709,-0.4720989,-0.008988856,-0.515789,-0.57211655,0.2788145,-0.589357,-0.26016638,0.7754233,-0.47954717,-0.71247125,0.33669904,-0.23957871,-0.07136818,-0.08988601,0.05650056,0.15233225,0.24427973,0.3204489,0.03352968,-0.10441381,0.1169778,0.16402176,-0.11602771,-0.019777557,-0.19536509,0.30374792,-0.026558539,-0.107932776,-0.07398339,-0.24101114,0.12491147,-0.2091475,0.13305596,-0.15999831,-0.0527116,0.09415095,0.08848377,0.4543251,-0.43011048,-0.0814163,-0.08018524,-0.16238824,0.216182,-0.054974232,-0.09825077,-0.052529827,0.2137168,0.19655941,0.28216228,-0.009228612,0.23493664,-0.2706779,0.030724797,-0.015962938,-0.11771322,-0.1344088,-0.016944926,-0.021595754,0.0153045505,0.31097594,0.09761989,-0.3990481,-0.08135667,-0.15956229,0.06630119,-0.1968603,0.22500275,-0.09615411,0.06184675,0.25805545,-0.09835093,-0.32875398,0.03379711,-0.14489082,-0.41622368,-0.21912877,0.05913921,-0.107112356,0.0045528268,0.10667583,-0.14294271,-0.14903338,0.33623734,0.0369901,-0.16070166,-0.1272771,0.18850073,-0.07087027,0.2251158,-0.16822335,0.07669958,0.21799217,-0.016293066,0.10217743,0.17026804,0.18193887,0.009921986,0.030467449,-0.0023917963,-0.10579669,-0.20031276,0.16506343,-0.04137262,-0.0072501632,-0.024892695,0.14560086,0.0003305238803503553,0.00041315485043794413,0.0005784167906131218,0.0012394645513138325,0.0,0.0,0.0
T,0.0,4.0,2.0,0.0,1313.0,0.0274181264280274,0.0083777608530083,1.0,1.0,7.0,3.0,5.331302361005331,2.284843869002285,7.616146230007616,0.0,0.0,0.0,0.0,0.0,113.0,380.9434606481482,0.2966319458739062,3.0,3.0,8.014556202770573,0.2743362831858407,0.3274336283185841,0.0353982300884955,4.247927513443585,0.5617656547276422,108.24778761061948,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,513,2.5209,0.4904,-1.3890864,2.356491,-3.25592,2.1492836,-1.418785,-0.91814584,1.9163905,2.7203658,0.32113963,-0.16237377,-0.66184884,-0.5879511,1.2376741,-0.33667263,-1.3307954,-0.010585083,1.8291488,0.6360701,1.7585192,0.862842,2.1473358,-0.2513641,0.94962,-0.1063828,0.13949917,-1.458229,-1.1233755,0.37227985,1.2751712,-0.4826911,-0.22672543,0.71518016,0.4220073,0.6596029,-0.5403065,-0.2081367,-0.22071603,-1.0156442,-0.43293354,-0.9946057,0.10755136,0.59478855,0.7477611,-0.71557313,0.7337944,-0.3804924,-0.08730426,0.6333274,-0.9946337,0.8247518,-0.116630204,1.2645243,0.3524232,-0.15717542,-0.98555267,0.29037735,0.09905372,0.82921785,-0.2631155,-1.0113378,0.04998558,-1.2438663,-0.25198323,-0.3634868,-0.5482374,-0.39774534,0.2643059,-0.7286477,0.29422924,0.4630571,0.6654706,-0.08631707,0.49757522,0.28260663,-1.3554045,0.45218465,-0.21437815,0.2549349,0.31476367,-0.10502023,0.013723992,0.56819314,-0.0036040787,-0.7445966,0.18790948,-0.04319282,0.22123693,0.9287925,0.2627304,-0.12452284,-0.07385989,-0.67012256,0.66757196,-0.22163317,0.54676056,-0.0012489972,0.044794984,0.3233307,-0.2487831,0.08378877,0.19331665,0.10939303,0.13963667,0.55650073,-0.25506395,-0.115473725,-0.17066497,0.14801031,-0.4812867,0.05478146,-0.4012188,-0.33140624,0.09152837,-0.41070274,0.29757822,0.1778916,0.7194198,0.054862417,0.20837373,0.22881426,0.13970181,0.2607254,0.621465,-0.685236,0.008782409,-0.23883459,-0.12818058,-0.3135257,0.0,0.0,0.0,0.0007616146230007616,0.0,0.0,0.0
T,0.0,2.0,1.0,1.0,211.0,0.1137440758293838,0.0142180094786729,1.0,1.0,1.0,1.0,4.739336492890995,4.739336492890995,9.47867298578199,0.0,0.0,0.0,0.0,0.0,35.0,266.00483796296294,0.1315765542763294,2.0,2.0,7.211964450654089,0.4857142857142857,0.3714285714285714,0.4285714285714285,2.0,0.7906973303879764,5.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,237,3.1634,0.0,-1.2562232,1.9191513,-3.391921,0.19987015,-2.284693,1.378419,-1.8373196,-2.3184507,0.04083583,0.3834745,-1.2305982,-1.3797542,-0.5597557,0.45014283,0.42814797,0.5748795,-0.77790713,-0.66105264,0.060473908,-0.44103676,-0.20744309,-0.16492315,-0.7967899,0.1897242,-0.2966946,0.6206162,-1.0069803,0.9668192,-0.72150594,0.7818811,-0.27525994,0.5758562,-0.19938141,1.137338,0.29477036,-1.1623143,-0.44755977,-0.5134233,1.4973229,0.029539397,0.076113515,0.660382,0.9023251,0.19118161,0.31988028,-0.21133837,-0.75771844,-0.19958998,0.44115078,-0.2660181,-1.2948307,-0.23674928,-0.18569088,1.1161675,0.15148474,-0.18216683,-0.005692285,0.3220876,-0.37646967,-0.16082883,0.61795616,0.2903071,-0.1254293,-0.5593198,0.65695417,-0.39537904,-0.009700737,-0.30143642,0.19854714,0.17944567,0.120306335,-0.61235964,-0.12612344,0.78417027,-0.087287046,-0.26097757,-0.11082646,0.23456642,0.4922855,0.4192615,-0.08492241,-0.12632462,0.19363776,0.117631026,0.1202398,0.0041310657,0.36476305,0.0050806836,0.100600824,-0.40163696,-0.3068011,-0.55469966,-0.051564865,-0.44878614,-0.087867625,0.4103362,-0.11707691,-0.14163904,-0.07008011,-0.0043279277,0.23431413,-0.36999124,0.029677512,-0.35971746,0.27368814,0.15890607,0.0994934,0.75354445,0.78204656,-0.30251378,0.24482743,-0.012620477,-0.57700866,0.21533915,0.17647295,0.13737874,-0.116909735,-0.25103027,0.26161572,-0.22627689,0.018341819,0.009339938,0.15155059,0.18758546,0.04682249,0.12056679,0.19491257,-0.07981515,0.004739336492890996,0.004739336492890996,0.0,0.0,0.0,0.0,0.0
F,1.0,5.0,0.0,0.0,412.0,0.0388349514563106,0.0194174757281553,1.0,1.0,1.0,1.0,2.4271844660194173,2.4271844660194173,4.854368932038835,0.0,0.0,0.0,1.0,0.0,165.0,1074.2930092592592,0.1535893825780081,2.0,2.0,11.871603268038903,0.2484848484848484,0.3090909090909091,0.2606060606060606,2.807354922057604,0.4133020713076564,80.02424242424243,0.0,0.0,0.0,0.0,0.0,0.0,1469149.5069666666,0.0,433,3.2086,0.2136,-1.3980852,-0.44426665,1.0012033,1.7164624,-1.8192306,0.91728157,0.58941233,0.27931857,0.9048225,0.6050805,0.2114739,-1.2872078,1.3686154,0.773606,1.1857367,-0.7491678,-1.0075512,0.24919216,-0.61299044,0.6522456,-0.037865013,-0.30387467,0.122925565,-0.35429546,-1.3479424,0.19774805,-0.19918813,0.24339375,-1.4571471,0.60238445,-0.31216586,-0.16974343,-0.3167476,0.42576945,0.45490545,-0.9346766,-0.43098316,-0.02056807,-0.81766087,0.31802416,0.77337646,0.29040676,-0.30360466,0.25606158,0.6186364,-0.22507155,-0.13986899,0.23916937,0.22282533,0.1141671,0.6722851,-0.2464419,0.11295788,0.42837113,-0.15117355,0.28449145,0.2501176,0.0632899,-0.24606542,-0.61954844,-0.30598754,0.36489454,0.21183567,0.8254117,0.6743555,0.0428858,0.22374904,0.31142884,0.18337846,0.6114674,0.4389544,-0.08996988,0.00026676108,-0.055633437,0.0060060476,-0.14611249,-0.38085374,-0.003959934,0.08606144,-0.053660035,-0.08362267,0.14903995,-0.22785635,-0.5245546,-0.016366575,-0.55144364,0.16363998,-0.008563716,-0.4629808,-0.27017263,0.24467328,0.06405302,0.29590476,0.031003196,0.040451005,-0.57034343,0.1339952,0.20211767,0.09731675,-0.5514655,-0.019499589,-0.20115694,-0.39962637,-0.14831188,-0.05393352,0.12904109,-0.37406772,0.18217123,-0.06787501,0.30353314,0.19496346,0.38862616,0.29251492,0.15909123,-0.05028209,0.41083148,0.005613785,-0.41809577,0.37223846,-0.00140244,0.06527594,-0.14543562,0.11724893,0.14675485,-0.07011317,-0.30121464,-0.20007984,0.15086302,0.0,0.0,0.0024271844660194173,0.0,0.0,0.0,0.0
